 id, image,item_index,name, role,ghost, movie, title_id, description,item1,link1,item2,link2,item3,link3
https://www.imdb.com/name/nm0005489,"https://m.media-amazon.com/images/M/MV5BMTI4NzE2NjAwOV5BMl5BanBnXkFtZTYwOTQzODMz._V1_UY209_CR1,0,140,209_AL_.jpg",1620,Courtney Thorne-Smith,Actress,|,According to Jim,https://www.imdb.com/title/tt0285351/,"Courtney Thorne-Smith was born on November 8, 1967 in San Francisco, California, USA as Courtney Thorne Smith. She is an actress, known for  (2001),  (1997) and  (1987). She has been married to Roger Fishman since January 1, 2007. They have one child. She was...",According to Jim,https://www.imdb.com/title/tt0285351?ref_=rlm,Ally McBeal,https://www.imdb.com/title/tt0118254?ref_=rlm,Summer School,https://www.imdb.com/title/tt0094072?ref_=rlm
https://www.imdb.com/name/nm0005569,"https://m.media-amazon.com/images/M/MV5BMTYzMTU4Mzk5MV5BMl5BanBnXkFtZTgwMDg1MzcxMjE@._V1_UY209_CR4,0,140,209_AL_.jpg",1621,Alfre Woodard,Actress,|,Star Trek: First Contact,https://www.imdb.com/title/tt0117731/,"Alfre Woodard was born on November 8, 1952 in Tulsa, Oklahoma, the youngest of three children of Constance, a homemaker, and Marion H. Woodard, an interior designer. She was named by her godmother, who claimed she saw a vision of Alfre's name written out in gold letters. A former high school ...",,,,,,
https://www.imdb.com/name/nm4973896,"https://m.media-amazon.com/images/M/MV5BMjM3MjM3NTAxM15BMl5BanBnXkFtZTgwMTY0Nzg2OTE@._V1_UX140_CR0,0,140,209_AL_.jpg",1622,Taylor John Smith,Actor,|,Cruel Intentions,https://www.imdb.com/title/tt5165398/,"Taylor John Smith is an actor, known for  (2016),  (2018) and  (2017).",Cruel Intentions,https://www.imdb.com/title/tt5165398?ref_=rlm,Hunter Killer,https://www.imdb.com/title/tt1846589?ref_=rlm,You Get Me,https://www.imdb.com/title/tt5539054?ref_=rlm
https://www.imdb.com/name/nm0272706,"https://m.media-amazon.com/images/M/MV5BMTgzMzQ4ODEzOV5BMl5BanBnXkFtZTcwNzU2MjUzNw@@._V1_UY209_CR30,0,140,209_AL_.jpg",1623,Jodelle Ferland,Actress,|,Case 39,https://www.imdb.com/title/tt0795351/,"Jodelle Micah Ferland has built up an impressive resume filled with roles in film, television and, at the beginning of her career, commercials. Born on October 9, 1994, she got her start in an episode of CTV's  (1998), before landing the lead role in her first film,  (2000) at an ...",Cold Squad,https://www.imdb.com/title/tt0138959?ref_=rlm,Mermaid,https://www.imdb.com/title/tt0239625?ref_=rlm,,
https://www.imdb.com/name/nm0192271,"https://m.media-amazon.com/images/M/MV5BMTgxNDc3NTM1N15BMl5BanBnXkFtZTYwOTAxMTcy._V1_UY209_CR2,0,140,209_AL_.jpg",1624,Colin Cunningham,Actor,|,Elektra,https://www.imdb.com/title/tt0357277/,"Starring as the mischievous ring master Julian Slink in SYFY's ""Blood Drive"" (June release.) Colin Cunningham has built a long and storied career as a true 'chameleon'.For 5 Seasons, Cunningham starred alongside Noah Wyle and Moon Bloodgood in the Steven Spielberg / Dreamworks produced series ""...",,,,,,
https://www.imdb.com/name/nm1569714,"https://m.media-amazon.com/images/M/MV5BMjA4NTM1NjY5Ml5BMl5BanBnXkFtZTcwODIwMDQxMw@@._V1_UX140_CR0,0,140,209_AL_.jpg",1625,Erica Cerra,Actress,|,Power Rangers,https://www.imdb.com/title/tt3717490/,"Born in Vancouver, British Columbia, Erica Cerra discovered her love of acting by her 8th birthday. After appearing in numerous commercials Erica decided to take a break from acting. Returning to the business at 22, she decided to dedicate herself whole-heartedly to living as a professional actor. ...",,,,,,
https://www.imdb.com/name/nm0000275,"https://m.media-amazon.com/images/M/MV5BNTI0MjYxMzQ0OF5BMl5BanBnXkFtZTcwMTk0OTE3NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",1626,Rosanna Arquette,Actress,|,Pulp Fiction,https://www.imdb.com/title/tt0110912/,"Rosanna Arquette has acted extensively in film and television, and has come to be acknowledged as an actress of rare depth and scope.Arquette was born in New York City, New York. Her parents, , an actor, and  (née Nowak), an acting teacher and therapist, had 4 other ...",Lewis Arquette,https://www.imdb.com/name/nm0000794?ref_=rlm,Brenda Denaut,https://www.imdb.com/name/nm0218896?ref_=rlm,,
https://www.imdb.com/name/nm0781899,"https://m.media-amazon.com/images/M/MV5BMTc2OTgwOTI4N15BMl5BanBnXkFtZTgwMTEyMTExNDE@._V1_UX140_CR0,0,140,209_AL_.jpg",1627,Pamela Adlon,Actress,|,Louie,https://www.imdb.com/title/tt1492966/,"Pamela Adlon comes from an acting family and began her career in television in 1983. She has appeared in many popular TV shows, including as a voice actress in a number of animated TV series including, most famously,  (1997) for which she won an Emmy for her role as Bobby Hill.",King of the Hill,https://www.imdb.com/title/tt0118375?ref_=rlm,,,,
https://www.imdb.com/name/nm1715194,"https://m.media-amazon.com/images/M/MV5BZWE5NDVkOTctYmExYS00N2VhLTlmMzEtMDViY2I4MjhmZTFkXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR115,0,140,209_AL_.jpg",1628,Anita Briem,Actress,|,Journey to the Center of the Earth,https://www.imdb.com/title/tt0373051/,Anita Briem is an Icelandic actress. She is known for her role as Jane Seymour on The Tudors and her role as Hannah Ásgeirsson in Journey to the Center of the Earth. Briem was born in Reykjavík and is the daughter of drummer Gunnlaugur Briem of Mezzoforte and back-up vocalist Erna Þórarinsdóttir. ...,,,,,,
https://www.imdb.com/name/nm0954036,"https://m.media-amazon.com/images/M/MV5BMTQ1NzQzODUxM15BMl5BanBnXkFtZTcwNjM1ODkyMQ@@._V1_UY209_CR8,0,140,209_AL_.jpg",1629,Natalie Zea,Actress,|,Justified,https://www.imdb.com/title/tt1489428/,"Natalie Zea was born on March 17, 1975 in Harris County, Texas, USA. She is an actress and director, known for  (2010),  (2002) and  (2010). She has been married to  since July 16, 2014. They have one child.",Justified,https://www.imdb.com/title/tt1489428?ref_=rlm,The Shield,https://www.imdb.com/title/tt0286486?ref_=rlm,The Other Guys,https://www.imdb.com/title/tt1386588?ref_=rlm
https://www.imdb.com/name/nm5196907,"https://m.media-amazon.com/images/M/MV5BMTQxMTcwMTg2Ml5BMl5BanBnXkFtZTgwODg2MDM2MjE@._V1_UX140_CR0,0,140,209_AL_.jpg",1630,Courtney Eaton,Actress,|,Mad Max: Fury Road,https://www.imdb.com/title/tt1392190/,"Courtney Eaton is an Australian model and actress. She is known for her supporting roles as Cheedo the Fragile in the 2015 film Mad Max: Fury Road, and as Zaya in the 2016 film Gods of Egypt. Eaton was born in Bunbury, Western Australia. She studied at Bunbury Cathedral Grammar School. Her father, ...",,,,,,
https://www.imdb.com/name/nm0836343,"https://m.media-amazon.com/images/M/MV5BNDU0NTE0NDYwOF5BMl5BanBnXkFtZTcwMDc2MDI3Nw@@._V1_UY209_CR13,0,140,209_AL_.jpg",1631,Jim Sturgess,Actor,|,21,https://www.imdb.com/title/tt0478087/,"Jim was born in London, the son of Jane O. (Martin) and Peter J. S. Sturgess. He was raised in Surrey. First and foremost his interest was music. However, he began to develop a secret passion for acting, at age 8, when he auditioned for local theatre to get out of class. Whilst music appeared cool,...",,,,,,
https://www.imdb.com/name/nm6663708,"https://m.media-amazon.com/images/M/MV5BMzE3ODJkMGMtM2NlZi00ZmE5LWI0NWYtNGU0YWQyNWM2MGNkXkEyXkFqcGdeQXVyMjczNjk3NzY@._V1_UX140_CR0,0,140,209_AL_.jpg",1632,Madelaine Petsch,Actress,|,Riverdale,https://www.imdb.com/title/tt5420376/,"Madelaine Petsch is an actress, known for  (2016).",Riverdale,https://www.imdb.com/title/tt5420376?ref_=rlm,,,,
https://www.imdb.com/name/nm0000188,"https://m.media-amazon.com/images/M/MV5BNDY0ODYwNDM3OV5BMl5BanBnXkFtZTcwMTc3NjQzMg@@._V1_UY209_CR0,0,140,209_AL_.jpg",1633,Steve Martin,Writer,|,Roxanne,https://www.imdb.com/title/tt0093886/,"Steve Martin was born on August 14, 1945 in Waco, Texas, USA as Stephen Glenn Martin to Mary Lee (née Stewart; 1913-2002) and Glenn Vernon Martin (1914-1997), a real estate salesman and aspiring actor. He was raised in Inglewood and Garden Grove in California. In 1960, he got a job at the Magic ...",,,,,,
https://www.imdb.com/name/nm0752407,"https://m.media-amazon.com/images/M/MV5BMTY0MTcwMzM0Nl5BMl5BanBnXkFtZTcwODIyMjM3NA@@._V1_UY209_CR3,0,140,209_AL_.jpg",1634,Amy Ryan,Actress,|,Gone Baby Gone,https://www.imdb.com/title/tt0452623/,"Amy Ryan was born on May 3, 1969 in Queens, New York City, New York, USA as Amy Beth Dziewiontkowski. She is an actress, known for  (2014),  (2007) and  (2013). She has been married to Eric Slovin since August 23, 2011. They ...",Birdman or (The Unexpected Virtue of Ignorance),https://www.imdb.com/title/tt2562232?ref_=rlm,Gone Baby Gone,https://www.imdb.com/title/tt0452623?ref_=rlm,Escape Plan,https://www.imdb.com/title/tt1211956?ref_=rlm
https://www.imdb.com/name/nm1246371,"https://m.media-amazon.com/images/M/MV5BNGVhMTBlYmQtMGExZS00ZDhjLWJlOWMtY2ZkOTFlMWJlZGY3XkEyXkFqcGdeQXVyOTA1MzQyNDc@._V1_UX140_CR0,0,140,209_AL_.jpg",1635,Sara Foster,Actress,|,D.E.B.S.,https://www.imdb.com/title/tt0367631/,"She is a former fashion model who briefly hosted the short-lived  (1981) spin-off  (2000). Based on that breakthrough she was cast as the lead femme fatale in  (2004), which was a remake of a previous movie adaptation of the same  novel.",Entertainment Tonight,https://www.imdb.com/title/tt0081857?ref_=rlm,ET on MTV,https://www.imdb.com/title/tt0451467?ref_=rlm,The Big Bounce,https://www.imdb.com/title/tt0315824?ref_=rlm
https://www.imdb.com/name/nm2666409,"https://m.media-amazon.com/images/M/MV5BMTgxNDc1OTEwN15BMl5BanBnXkFtZTcwOTQyMTIwOQ@@._V1_UY209_CR1,0,140,209_AL_.jpg",1636,RJ Mitte,Actor,|,Breaking Bad,https://www.imdb.com/title/tt0903747/,"In 2006 R.J. Mitte moved to Hollywood, California, with his family to support the foray of his sister, actress Lacianne Carriere, into print and commercial work. For fun, Mitte began training with Los Angeles talent manager Addison K. Witt in Sherman Oaks, Cal. And though many of the actors in the ...",,,,,,
https://www.imdb.com/name/nm0837177,"https://m.media-amazon.com/images/M/MV5BMjE3NTE4Nzg3Ml5BMl5BanBnXkFtZTgwODc5OTUxMTI@._V1_UX140_CR0,0,140,209_AL_.jpg",1637,Jason Sudeikis,Actor,|,Colossal,https://www.imdb.com/title/tt4680182/,"Jason Sudeikis was born on September 18, 1975 in Fairfax, Virginia. His mother, Kathryn (née Wendt), was a travel agent at Brennco, and President of the American Society of Travel Agents. His father, Daniel Joseph Sudeikis, was vice president of a business development. His uncle is actor ...",George,https://www.imdb.com/name/nm0001841?ref_=rlm,,,,
https://www.imdb.com/name/nm1004211,"https://m.media-amazon.com/images/M/MV5BOTczZGVjYmMtNjk4MC00ZWU1LWEyYjItNGEwY2Q1YzhjYThjXkEyXkFqcGdeQXVyNjU0NzE4MTc@._V1_UY209_CR3,0,140,209_AL_.jpg",1638,Alana De La Garza,Actress,|,Law & Order,https://www.imdb.com/title/tt0098844/,"Alana De La Garza was born in Columbus, Ohio and later relocated to Texas, ultimately attending the University of Texas at El Paso (UTEP). After college, she moved to Orlando, Florida, landing roles in a number of independent films as well as commercials. Her work took her to New York, where she ...",,,,,,
https://www.imdb.com/name/nm0000642,"https://m.media-amazon.com/images/M/MV5BMTk3MjE0NzY0OV5BMl5BanBnXkFtZTYwMzU4MjMz._V1_UY209_CR3,0,140,209_AL_.jpg",1639,Marina Sirtis,Actress,|,Star Trek: First Contact,https://www.imdb.com/title/tt0117731/,"Marina Sirtis was born in London, England, to Greek parents, Despina (Yianniri), a tailor's assistant, and John Sirtis. Her parents did not want her to become an actress. As soon as Marina completed high school, she secretly applied to the Guildhall School of Music and Drama. After her graduation, ...",,,,,,
https://www.imdb.com/name/nm2570706,"https://m.media-amazon.com/images/M/MV5BMzIwODI2NzY2OV5BMl5BanBnXkFtZTgwNDk5Mjc0ODE@._V1_UX140_CR0,0,140,209_AL_.jpg",1640,Sophie Rundle,Actress,|,Peaky Blinders,https://www.imdb.com/title/tt2442560/,"Sophie Rundle is an English actress. Born on 21 April 1988 to Fiona and Michael Rundle, she has two brothers James and Henry. She attended the Bournemouth School for Girls before going on to the Royal Academy of Dramatic Art, where she graduated in 2011 with a BA in Acting. On graduation, she ...",,,,,,
https://www.imdb.com/name/nm6525901,"https://m.media-amazon.com/images/M/MV5BMTEzNzcwODU0ODJeQTJeQWpwZ15BbWU4MDQ5MzE4MDYz._V1_UX140_CR0,0,140,209_AL_.jpg",1641,Henry Golding,Actor,|,A Simple Favor,https://www.imdb.com/title/tt7040874/,"Henry Golding is an actor, known for  (2018),  (2018) and  (2018).",A Simple Favour,https://www.imdb.com/title/tt7040874?ref_=rlm,Crazy Rich Asians,https://www.imdb.com/title/tt3104988?ref_=rlm,Monsoon,https://www.imdb.com/title/tt8090564?ref_=rlm
https://www.imdb.com/name/nm4554428,"https://m.media-amazon.com/images/M/MV5BMTQ0MDE5MTk5OF5BMl5BanBnXkFtZTgwNTQ3MjA1NjE@._V1_UY209_CR69,0,140,209_AL_.jpg",1642,Ryan Guzman,Actor,|,The Boy Next Door,https://www.imdb.com/title/tt3181822/,"Ryan Anthony Guzman is an American actor, model, and mixed martial arts fighter. He was born September 21, 1987 in Abilene, Texas, to Lisa (Hudson) and Ray Guzman. After his father's service in the Air Force ended, the family moved to Sacramento, CA to raise Ryan and later on his younger brother ...",,,,,,
https://www.imdb.com/name/nm0000416,"https://m.media-amazon.com/images/M/MV5BODAyMDM0NjEwOF5BMl5BanBnXkFtZTcwMTUyMDY5Mg@@._V1_UY209_CR9,0,140,209_AL_.jpg",1643,Terry Gilliam,Writer,|,Brazil,https://www.imdb.com/title/tt0088846/,Terry Gilliam was born in Minnesota near Medicine Lake. When he was 12 his family moved to Los Angeles where he became a fan of Mad magazine. In his early 20's he was often stopped by the police who often suspected him of being a drug addict and Gilliam had to explain that he worked in advertising....,,,,,,
https://www.imdb.com/name/nm1415323,"https://m.media-amazon.com/images/M/MV5BMTc3MzE1MzcxNl5BMl5BanBnXkFtZTcwNTM1MTA2OA@@._V1_UY209_CR3,0,140,209_AL_.jpg",1644,Miley Cyrus,Soundtrack,|,Hannah Montana,https://www.imdb.com/title/tt0493093/,"Miley Cyrus was born in Franklin, Tennessee, the daughter of country singer  and his wife, Letitia Jean ""Tish"" (Finley). She has five siblings - two half-brothers, a half-sister, and a younger brother and sister. Her birth name is Destiny Hope Cyrus, because her parents hoped she ...",Billy Ray Cyrus,https://www.imdb.com/name/nm0004854?ref_=rlm,,,,
https://www.imdb.com/name/nm0000477,"https://m.media-amazon.com/images/M/MV5BYzVhOWNhOGUtYThhNy00MjFkLTg4OWItODg1NWIzNjM5MWI3XkEyXkFqcGdeQXVyNjY1Mzg1NjE@._V1_UX140_CR0,0,140,209_AL_.jpg",1645,Mia Kirshner,Actress,|,The Black Dahlia,https://www.imdb.com/title/tt0387877/,"Mia Kirshner was born in Toronto, Ontario on January 25, 1975, to Etti, a teacher, and Sheldon Kirshner, a journalist. Her father is of Polish Jewish descent and her mother is a Bulgarian Jewish immigrant. Mia had a middle class upbringing and graduated from the prestigious McGill University with a...",,,,,,
https://www.imdb.com/name/nm0000700,"https://m.media-amazon.com/images/M/MV5BMTgwNTQ2ODMwN15BMl5BanBnXkFtZTYwNjc5ODUz._V1_UX140_CR0,0,140,209_AL_.jpg",1646,Debra Winger,Actress,|,Terms of Endearment,https://www.imdb.com/title/tt0086425/,"Mary Debra Winger was born May 16, 1955 in Cleveland, Ohio, to Ruth (Felder), an officer manager, and Robert Jack Winger, a meat packer. She is from a Jewish family (originally from Austria-Hungary and the Russian Empire). Her maternal grandparents called her Mary, while her parents called her ...",,,,,,
https://www.imdb.com/name/nm0194516,"https://m.media-amazon.com/images/M/MV5BODRjNTA0NzEtMjgzNC00NWQ0LTgzNDctZDM0NDZiMWNhYjU0XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg",1647,Matt Czuchry,Actor,|,Eight Legged Freaks,https://www.imdb.com/title/tt0271367/,"Matthew Charles Czuchry, also known as Matt, was born on May 20, 1977 in Manchester, New Hampshire, USA. He is an actor, best known for his work as Logan Huntsburger on  (2000). Matt would later reprise his role when the popular series was launched with the reprisal of ...",Gilmore Girls,https://www.imdb.com/title/tt0238784?ref_=rlm,Gilmore Girls: A,https://www.imdb.com/title/tt5435008?ref_=rlm,,
https://www.imdb.com/name/nm5637553,"https://m.media-amazon.com/images/M/MV5BNWNiYTJiZTctNTk4Zi00OWVlLTgxZmMtNjc5ZWMwNjIwYjBmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg",1648,Laura Harrier,Actress,|,Spider-Man: Homecoming,https://www.imdb.com/title/tt2250912/,"Laura Harrier was born on March 28, 1990 in Chicago, Illinois, USA as Laura Ruth Harrier. She is an actress, known for  (2017),  (2014) and  (2015).",Spider-Man Homecoming,https://www.imdb.com/title/tt2250912?ref_=rlm,The Last Five Years,https://www.imdb.com/title/tt2474024?ref_=rlm,4th Man Out,https://www.imdb.com/title/tt3978720?ref_=rlm
https://www.imdb.com/name/nm0005194,"https://m.media-amazon.com/images/M/MV5BMTU0MTU0MDA3OV5BMl5BanBnXkFtZTcwMTYwMzMzMw@@._V1_UY209_CR14,0,140,209_AL_.jpg",1649,Danny Masterson,Actor,|,That '70s Show,https://www.imdb.com/title/tt0165598/,"Danny Masterson was born on March 13, 1976 in Long Island, New York, USA as Daniel Peter Masterson. He is an actor and producer, known for  (1998),  (1997) and  (2000). He has been married to  since October 18, 2011. They have one child.",That '70s Show,https://www.imdb.com/title/tt0165598?ref_=rlm,Face/Off,https://www.imdb.com/title/tt0119094?ref_=rlm,Dracula 2001,https://www.imdb.com/title/tt0219653?ref_=rlm
https://www.imdb.com/name/nm1377561,"https://m.media-amazon.com/images/M/MV5BMTQwNTI5MjA2OF5BMl5BanBnXkFtZTgwOTgxMTEyMDE@._V1_UX140_CR0,0,140,209_AL_.jpg",1650,Laura Ramsey,Actress,|,The Ruins,https://www.imdb.com/title/tt0963794/,"Laura Jill Ramsey was born in Brandon, Wisconsin. After arriving in LA at the age of 19 and a stint of gypsy living, Laura was ""discovered"" while waiting tables and was sent out the next day on her first audition. She booked the job and her career has been dotted by strong and consistent work, ever...",,,,,,
https://www.imdb.com/name/nm3783235,"https://m.media-amazon.com/images/M/MV5BMTg2MTg1Njg5Nl5BMl5BanBnXkFtZTgwNzA2MDk3MTE@._V1_UY209_CR0,0,140,209_AL_.jpg",1651,Nichole Bloom,Actress,|,Superstore,https://www.imdb.com/title/tt4477976/,"Prior to booking her films ""Model Minority"" and ""Project X,"" Nichole has done commercial work and modeled for American Apparel. Although she cannot pinpoint the exact moment she realized she wanted to start acting, Nichole recalls that she loved recreating characters and doing funny voices from a ...",,,,,,
https://www.imdb.com/name/nm0616990,"https://m.media-amazon.com/images/M/MV5BMTQ0MjkzNDY4MV5BMl5BanBnXkFtZTcwMDcxNDg3NQ@@._V1_UY209_CR87,0,140,209_AL_.jpg",1652,Eve Myles,Actress,|,Torchwood,https://www.imdb.com/title/tt0485301/,"Eve Myles was born on July 26, 1978 in Ystradgynlais, Wales. She is an actress, known for  (2006),  (2011) and  (2008). She has been married to  since May 18, 2013. They have two children.",Torchwood,https://www.imdb.com/title/tt0485301?ref_=rlm,Dragon Age II,https://www.imdb.com/title/tt1814691?ref_=rlm,Little Dorrit,https://www.imdb.com/title/tt1178522?ref_=rlm
https://www.imdb.com/name/nm0996651,"https://m.media-amazon.com/images/M/MV5BMTM0NjYzODE3NF5BMl5BanBnXkFtZTcwODIzMzAyNg@@._V1_UX140_CR0,0,140,209_AL_.jpg",1653,Greg Cipes,Actor,|,Fast & Furious,https://www.imdb.com/title/tt1013752/,"Best known for his supporting role as Dwight in Fast & Furious (2009) as well as his voice acting as 2012 Michelangelo in Teenage Mutant Ninja Turtles (2012-2017) and Beast Boy in Teen Titans Go! (since 2013), Gregory Michael Cipes realized his calling as an entertainer early in life. Having been ...",,,,,,
https://www.imdb.com/name/nm1154161,"https://m.media-amazon.com/images/M/MV5BMTQ3NTU0MjA3OV5BMl5BanBnXkFtZTgwMzgwNDU2NjE@._V1_UY209_CR13,0,140,209_AL_.jpg",1654,Laura Bailey,Actress,|,Uncharted 4: A Thief's End,https://www.imdb.com/title/tt3334704/,"Laura Bailey was born on May 28, 1981 in Biloxi, Mississippi, USA as Laura Dawn Bailey. She is known for her work on  (2016),  (2015) and  (2016). She has been married to  since September 25, 2011. They have one child.",Uncharted 4: A Thief's End,https://www.imdb.com/title/tt3334704?ref_=rlm,Halo 5: Guardians,https://www.imdb.com/title/tt3467114?ref_=rlm,Gears of War 4,https://www.imdb.com/title/tt4795232?ref_=rlm
https://www.imdb.com/name/nm0000537,"https://m.media-amazon.com/images/M/MV5BMTQ3Mjk2MTU1MV5BMl5BanBnXkFtZTcwMTA5MTkzNA@@._V1_UY209_CR16,0,140,209_AL_.jpg",1655,Steve McQueen,Actor,|,The Great Escape,https://www.imdb.com/title/tt0057115/,"He was the ultra-cool male film star of the 1960s, and rose from a troubled youth spent in reform schools to being the world's most popular actor. Over 25 years after his untimely death from mesothelioma in 1980, Steve McQueen is still considered hip and cool, and he endures as an icon of popular ...",,,,,,
https://www.imdb.com/name/nm2421211,"https://m.media-amazon.com/images/M/MV5BZmE5NjIxOWMtZjc0ZS00ZjdiLWFjZGQtYTJiMDNiODMyYjZiXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR13,0,140,209_AL_.jpg",1656,Chris Coy,Actor,|,The Deuce,https://www.imdb.com/title/tt4998350/,"Chris Coy was born on May 1, 1986 in Louisville, Kentucky, USA. He is an actor, known for  (2017),  (2018) and  (2017). He has been married to Alice Coy since 2011. They have two children.",The Deuce,https://www.imdb.com/title/tt4998350?ref_=rlm,The Front Runner,https://www.imdb.com/title/tt7074886?ref_=rlm,Detroit,https://www.imdb.com/title/tt5390504?ref_=rlm
https://www.imdb.com/name/nm0000054,"https://m.media-amazon.com/images/M/MV5BNzQzNDMxMjQxNF5BMl5BanBnXkFtZTYwMTc5NTI2._V1_UY209_CR5,0,140,209_AL_.jpg",1657,Marilyn Monroe,Actress,|,Some Like It Hot,https://www.imdb.com/title/tt0053291/,"Marilyn Monroe was an American actress, comedienne, singer, and model. She became one of the world's most enduring iconic figures and is remembered both for her winsome embodiment of the Hollywood sex symbol and her tragic personal and professional struggles within the film industry. Her life and ...",,,,,,
https://www.imdb.com/name/nm0001517,"https://m.media-amazon.com/images/M/MV5BODQ2MDE4MjIxOV5BMl5BanBnXkFtZTcwMjE4MDcyNA@@._V1_UY209_CR139,0,140,209_AL_.jpg",1658,Catherine McCormack,Actress,|,Braveheart,https://www.imdb.com/title/tt0112573/,"Catherine McCormack was born on April 3, 1972 in Epsom, Surrey, England as Catherine Jane McCormack. She is an actress and director, known for  (1995),  (2001) and  (2005).",Braveheart,https://www.imdb.com/title/tt0112573?ref_=rlm,Spy Game,https://www.imdb.com/title/tt0266987?ref_=rlm,A Sound of Thunder,https://www.imdb.com/title/tt0318081?ref_=rlm
https://www.imdb.com/name/nm1210895,"https://m.media-amazon.com/images/M/MV5BMjM1MTYyNzkwN15BMl5BanBnXkFtZTgwMTkxNDk0MDI@._V1_UY209_CR2,0,140,209_AL_.jpg",1659,Stephanie Szostak,Actress,|,Iron Man 3,https://www.imdb.com/title/tt1300854/,"French-American actress, Stephanie Szostak (show-stack) never thought of becoming an actress. She left France after high school to study business and play varsity golf at the College of William and Mary in Williamsburg, Virginia. Upon graduating college, Szostak landed a job in marketing at Chanel ...",,,,,,
https://www.imdb.com/name/nm0797464,"https://m.media-amazon.com/images/M/MV5BNTk0NzUxMzAzN15BMl5BanBnXkFtZTcwMjgwMjQ4Mg@@._V1_UX140_CR0,0,140,209_AL_.jpg",1660,Jamie-Lynn Sigler,Actress,|,The Sopranos,https://www.imdb.com/title/tt0141842/,"Jamie-Lynn Sigler has been acting and singing since the age of 7. She got her start in New York regional theater, and has since starred in over two dozen theatrical productions including ""Annie,"" ""The Wizard of Oz,"" ""The Sound of Music,"" ""The Wiz,"" and ""Gypsy."" In the summer of 2001, she starred in...",,,,,,
https://www.imdb.com/name/nm0662981,"https://m.media-amazon.com/images/M/MV5BMTc1NDM3NjU5NV5BMl5BanBnXkFtZTcwNDEzNTcyNA@@._V1_UX140_CR0,0,140,209_AL_.jpg",1661,Michael Parks,Actor,|,Red State,https://www.imdb.com/title/tt4558506/,"Michael Parks is known as an actor's actor by his peers with a breadth of astonishing range that has allowed him to portray stunning contrasts--sometimes in the same film, like in  (2014), starring in dual roles as an erudite serial killer opposite , and as a feeble rube opposite ...",Tusk,https://www.imdb.com/title/tt3099498?ref_=rlm,Justin Long,https://www.imdb.com/name/nm0519043?ref_=rlm,,https://www.imdb.com/name/nm0000136?ref_=rlm
https://www.imdb.com/name/nm0000397,"https://m.media-amazon.com/images/M/MV5BMTg3MDg0OTE0MV5BMl5BanBnXkFtZTcwNDY4OTg3MQ@@._V1_UY209_CR4,0,140,209_AL_.jpg",1662,Corey Feldman,Actor,|,Stand by Me,https://www.imdb.com/title/tt0092005/,"Corey Scott Feldman began his career at the age of three, starring in a Clio Award-winning McDonald's commercial and has sustained a 35-year career as a steadily working actor, with more than 80 films under his belt. Corey began his career in guest-starring roles on television series such as ...",Mork &,https://www.imdb.com/title/tt0077053?ref_=rlm,,,,
https://www.imdb.com/name/nm2356940,"https://m.media-amazon.com/images/M/MV5BMjQ0NDM3ODY1MV5BMl5BanBnXkFtZTcwNTIyMTg2OA@@._V1_UX140_CR0,0,140,209_AL_.jpg",1663,Hannah Murray,Actress,|,God Help the Girl,https://www.imdb.com/title/tt2141751/,"Hannah Murray is an English actress known for portraying Gilly in the HBO series  (2011) and Cassie Ainsworth in the E4 teen drama series  (2007), from 2007 to 2008 (and again in 2013). In 2014, Murray starred in  (2014). In 2015, she played Sara in the Danish ...",Game of Thrones,https://www.imdb.com/title/tt0944947?ref_=rlm,Skins,https://www.imdb.com/title/tt0840196?ref_=rlm,God Help the Girl,https://www.imdb.com/title/tt2141751?ref_=rlm
https://www.imdb.com/name/nm2534167,"https://m.media-amazon.com/images/M/MV5BMTc4NDU3MTA0OV5BMl5BanBnXkFtZTgwNjQyNjM1MDI@._V1_UY209_CR87,0,140,209_AL_.jpg",1664,Tom Vaughan-Lawlor,Actor,|,The Infiltrator,https://www.imdb.com/title/tt1355631/,"Tom Vaughan-Lawlor was born in 1977 in Dublin, Ireland. He is an actor, known for  (2016),  (2013) and  (2016). He has been married to  since September 5, 2010. They have one child.",The Infiltrator,https://www.imdb.com/title/tt1355631?ref_=rlm,Peaky Blinders,https://www.imdb.com/title/tt2442560?ref_=rlm,The Secret Agent,https://www.imdb.com/title/tt4902046?ref_=rlm
https://www.imdb.com/name/nm0702809,"https://m.media-amazon.com/images/M/MV5BMTAyNjgzMzg3NjZeQTJeQWpwZ15BbWU3MDE0OTM5NDM@._V1_UY209_CR4,0,140,209_AL_.jpg",1665,DJ Qualls,Actor,|,The Core,https://www.imdb.com/title/tt0298814/,"DJ Qualls grew up in the small city of Manchester in Tennessee, USA, one of five children. After studying in the UK at King's College, University of London, he returned to Tennessee where he began acting in a local theatre. During that time, he was discovered by photographers David La Chappelle and...",,,,,,
